,_id,availability_30,availability_60,availability_90,availability_365
2861,245574,12,16,18,286
2862,2456142,0,0,0,0
2863,24579565,29,59,73,73
2864,24627916,16,46,76,76
2865,2462714,30,60,90,365
2866,2453739,0,0,0,0
2867,24505523,20,50,78,353
2868,24615811,29,59,89,364
2869,24527330,24,42,65,65
2870,24507361,30,60,90,365
2871,2458782,15,15,15,84
2872,24608765,0,0,0,0
2873,24528857,24,25,55,300
2874,24515090,8,15,32,293
2875,2467258,30,60,90,365
2876,24845400,26,51,58,202
2877,24662841,15,32,59,334
2878,24672681,0,0,0,0
2879,24748967,0,0,0,0
2880,24751719,4,9,13,151
2881,24847281,30,60,90,365
2882,24900291,30,60,90,365
2883,24903500,14,20,20,20
2884,24917821,1,31,61,61
2885,24938559,0,0,0,0
2886,25118763,14,38,68,336
2887,25185445,13,37,59,59
2888,25211066,19,38,63,336
2889,24806307,27,51,75,318
2890,2462948,22,27,37,37
2891,24847275,11,41,71,346
2892,24859326,9,17,34,299
2893,24652972,0,20,50,140
2894,24948880,0,0,0,0
2895,25014628,8,30,60,119
2896,24717812,7,27,57,57
2897,24982210,28,56,84,314
2898,25117844,0,19,49,49
2899,25119033,0,0,0,0
2900,251414,23,53,83,358
2901,24675658,6,12,23,173
2902,24825256,9,24,49,49
2903,24867235,29,59,89,364
2904,24899410,26,49,74,265
2905,24917622,14,33,33,34
2906,25217878,1,1,18,291
2907,24819150,7,27,57,332
2908,24849631,1,11,17,40
2909,24960623,18,32,55,252
2910,25104160,27,57,87,87
2911,25104214,29,59,89,179
2912,25150521,27,57,87,362
2913,25189566,1,14,39,122
2914,25200117,4,12,18,274
2915,25226807,0,0,0,0
2916,24818739,2,23,23,242
2917,24960094,30,60,90,90
2918,25061385,19,41,64,154
2919,25082056,30,60,90,365
2920,2510866,0,0,0,0
2921,25134372,30,60,90,180
2922,248537,13,34,55,297
2923,24916356,11,33,52,193
2924,24944774,28,58,88,268
2925,24955954,29,59,89,364
2926,24960259,0,0,6,96
2927,24981028,29,59,89,179
2928,25187510,7,17,35,240
2929,25223461,0,0,0,0
2930,24647767,7,20,47,47
2931,24779608,22,47,72,249
2932,24693627,0,0,6,256
2933,24660064,7,29,38,38
2934,24735200,0,0,0,0
2935,24740074,0,0,0,0
2936,2482036,24,37,51,317
2937,24970484,0,0,0,0
2938,25130140,22,43,70,340
2939,25135972,0,0,0,0
2940,25238139,0,0,0,0
2941,25244992,0,0,0,0
2942,24785954,15,15,15,15
2943,24862771,29,59,89,179
2944,24916551,14,34,34,34
2945,25071762,28,56,86,239
2946,25086993,0,0,0,0
2947,2515976,7,28,55,330
2948,25183276,2,2,2,2
2949,25200703,12,29,45,266
2950,25224358,30,60,90,180
2951,24863216,15,43,73,164
2952,24868157,0,0,0,0
2953,24952440,17,24,33,295
2954,25144253,27,57,87,362
2955,24640187,9,9,9,56
2956,2467377,0,0,0,35
2957,24800927,0,0,0,0
2958,24847096,30,60,90,365
2959,2493382,27,39,67,342
2960,24993202,0,0,0,0
2961,24999091,16,39,64,233
2962,25248977,30,60,90,180
2963,24735009,0,0,8,76
2964,24945999,8,25,55,330
2965,25069374,30,60,90,365
2966,25086367,5,9,25,208
2967,25167125,0,9,39,313
2968,25233509,18,39,64,257
2969,24848349,0,0,4,5
2970,24857815,0,9,39,314
2971,25070327,6,23,41,285
2972,2464745,0,0,0,0
2973,24735442,27,57,87,87
2974,24807963,13,36,66,66
2975,24809999,23,53,83,83
2976,24829178,29,59,89,364
2977,24858356,17,40,70,339
2978,24916415,2,10,15,138
2979,24969860,0,9,25,99
2980,24972885,27,57,87,267
2981,25034631,30,60,90,180
2982,25065550,0,0,0,217
2983,25070084,25,55,85,199
2984,25148829,0,0,0,0
2985,25173285,29,59,89,179
2986,25188067,0,0,0,0
2987,24755982,29,59,89,179
2988,24849266,18,39,61,331
2989,24874349,22,52,82,83
2990,24903267,0,0,0,0
2991,24917020,0,0,0,218
2992,25069056,27,57,87,362
2993,25167361,9,32,62,316
2994,25239252,30,60,90,365
2995,25241699,0,0,0,0
2996,25250380,23,53,83,358
2997,24652262,28,58,88,284
2998,24871838,30,60,90,365
2999,25136779,15,45,75,350
3000,25264318,2,17,47,227
3001,25418032,6,36,66,341
3002,25437034,1,1,3,263
3003,25503333,2,2,2,275
3004,25507516,25,55,85,360
3005,2563967,21,46,76,342
3006,25484862,27,48,78,78
3007,25684995,6,31,31,31
3008,256328,28,40,68,343
3009,25281132,30,60,90,365
3010,25261646,28,58,88,196
3011,25408055,0,0,24,114
3012,25280061,30,60,90,365
3013,25366550,30,60,90,90
3014,25479588,0,0,8,283
3015,25465501,27,57,87,362
3016,2536984,5,15,26,174
3017,25398833,20,41,41,41
3018,25564284,0,6,36,311
3019,25277573,1,1,1,141
3020,25281601,15,15,15,15
3021,25377740,23,53,83,83
3022,25436,0,0,0,83
3023,25529363,14,41,71,346
3024,25653807,0,5,35,310
3025,25446051,0,0,0,230
3026,25448375,16,16,16,16
3027,25448488,29,59,86,175
3028,25317459,10,34,62,312
3029,25453308,0,0,0,95
3030,25482600,28,58,88,318
3031,25532301,0,0,0,0
3032,25501014,7,21,40,122
3033,25410221,0,0,0,0
3034,25311086,30,60,90,365
3035,253842,30,55,59,243
3036,25485516,11,38,62,298
3037,25538422,30,60,90,90
3038,25541515,0,6,10,285
3039,25570581,29,59,89,179
3040,25575665,0,0,0,0
3041,2538085,23,53,83,358
3042,25402379,0,0,0,0
3043,25513422,26,56,79,82
3044,25266022,30,51,78,332
3045,25484442,23,53,83,83
3046,25595444,6,33,63,317
3047,25266112,28,58,88,178
3048,25292788,0,0,0,0
3049,25323086,9,9,12,12
3050,25399181,28,58,88,363
3051,25414968,0,0,0,0
3052,25551939,22,52,82,172
3053,25582976,0,0,0,0
3054,2530337,10,40,70,160
3055,25503822,0,2,30,305
3056,25750703,13,38,68,160
3057,25688687,7,19,27,281
3058,25983004,0,0,0,0
3059,26263467,15,27,39,281
3060,26319639,2,2,2,2
3061,26365414,0,0,0,0
3062,2569326,29,59,89,364
3063,25739053,23,53,83,358
3064,25794804,21,41,62,337
3065,25803333,4,7,17,211
3066,25803387,2,13,18,259
3067,25819967,21,24,25,295
3068,25845370,23,53,83,83
3069,259661,0,0,0,37
3070,260451,0,0,0,0
3071,26084478,28,58,88,89
3072,26110157,13,13,13,156
3073,26134555,29,59,89,89
3074,26151425,0,0,0,0
3075,26242605,0,0,0,184
3076,26273293,0,0,0,0
3077,25796321,0,0,0,0
3078,25708577,29,59,89,364
3079,25961494,0,0,0,0
3080,26008844,22,52,82,262
3081,26023825,8,30,59,202
3082,26100353,30,60,90,365
3083,26199936,0,0,0,0
3084,26323083,14,44,71,344
3085,26334724,0,0,0,7
3086,26340840,17,47,77,91
3087,26380958,0,0,0,0
3088,2584102,1,3,7,26
3089,26077159,0,0,0,38
3090,26106160,30,60,90,365
3091,26120284,2,11,22,212
3092,26150475,0,0,0,0
3093,26342532,27,57,87,177
3094,25726820,17,47,77,344
3095,25875649,0,0,0,64
3096,25701117,2,8,16,76
3097,25723457,23,53,83,358
3098,25895351,29,59,89,364
3099,25996203,0,27,52,52
3100,26014383,1,2,23,208
3101,26210993,0,0,0,163
3102,2606204,8,38,67,216
3103,2607583,0,5,35,310
3104,26259025,15,44,74,347
3105,2629234,0,0,0,0
3106,26320917,0,0,0,0
3107,26366454,25,55,85,85
3108,26414600,30,60,90,91
3109,25841245,5,9,18,159
3110,25949697,1,7,37,218
3111,26044607,0,18,48,91
3112,26103478,23,40,70,175
3113,26185187,29,59,89,89
3114,26197507,7,28,58,303
3115,26231187,2,32,62,62
3116,26348233,0,0,0,0
3117,26474245,0,0,0,0
3118,2578814,3,9,32,204
3119,25881010,30,60,90,365
3120,25913216,0,0,0,0
3121,25956760,30,60,90,365
3122,25964005,18,29,47,310
3123,26064830,0,0,0,0
3124,2609433,5,30,30,30
3125,26113123,1,9,9,9
3126,26120851,21,41,55,124
3127,26164547,30,60,87,356
3128,26209883,30,60,82,357
3129,26342079,5,12,31,53
3130,26391176,15,45,75,75
3131,26415333,19,40,70,70
3132,26443961,27,57,87,362
3133,25803348,8,29,47,307
3134,25919307,9,18,29,291
3135,25970511,30,60,90,365
3136,25989823,28,58,88,88
3137,26112559,13,43,70,282
3138,26308209,12,37,67,68
3139,25784240,9,32,57,80
3140,25741832,0,0,0,24
3141,25715808,25,52,62,298
3142,26358814,29,59,89,179
3143,26361065,30,60,90,365
3144,26471879,0,0,11,11
3145,25780094,6,6,6,6
3146,25784659,28,49,49,57
3147,25785011,0,0,0,130
3148,25820671,0,0,15,290
3149,25950909,22,52,82,357
3150,260703,0,0,9,9
3151,2612849,5,17,38,308
3152,26170427,12,38,58,320
3153,26436758,9,9,9,223
3154,25832582,24,54,84,174
3155,25865052,30,60,90,365
3156,25879830,0,0,0,0
3157,25937713,21,44,56,56
3158,26106075,0,0,0,0
3159,26257930,0,19,42,186
3160,2634829,29,59,89,317
3161,26405954,23,53,80,355
3162,26438611,0,0,0,0
3163,26444105,0,0,0,6
3164,25852937,0,15,45,320
3165,26048057,29,59,89,364
3166,26204249,9,32,47,212
3167,263190,0,0,0,0
3168,25939348,28,58,88,363
3169,25953244,6,12,20,75
3170,25977467,0,12,37,56
3171,26014922,17,47,77,77
3172,26060837,0,0,0,262
3173,26270602,29,59,89,364
3174,26287233,0,0,0,230
3175,26315238,4,18,29,182
3176,26365192,1,4,13,185
3177,2576604,2,5,8,44
3178,25829784,30,60,90,365
3179,25831839,24,47,77,77
3180,25841258,0,0,0,0
3181,25856585,29,59,89,364
3182,25887595,0,7,37,100
3183,25997982,27,57,87,177
3184,26105391,30,60,90,180
3185,26120502,26,48,72,289
3186,26146479,0,4,4,4
3187,26158096,30,60,90,365
3188,26178812,12,42,72,162
3189,26313903,0,0,0,272
3190,26344088,28,56,86,86
3191,26430039,25,48,78,327
3192,25769873,16,42,72,342
3193,25792524,0,0,0,0
3194,25911135,15,38,68,330
3195,25977832,1,5,17,162
3196,26077593,11,31,58,322
3197,26108786,4,6,9,93
3198,26143851,30,60,90,347
3199,26232410,21,51,81,353
3200,26244400,0,0,0,0
3201,26263470,18,40,70,160
3202,26313671,0,0,0,0
3203,26419653,8,18,45,254
3204,26427671,0,0,0,0
3205,26463049,9,29,59,282
3206,26592468,0,0,0,0
3207,26664547,0,0,0,35
3208,26475990,29,59,89,179
3209,26487387,6,20,50,221
3210,26684891,18,48,78,353
3211,26488006,1,9,31,301
3212,26607708,30,52,82,350
3213,26630155,30,60,90,365
3214,26493902,0,0,0,0
3215,26488387,1,4,28,303
3216,26549962,18,26,48,48
3217,26521403,27,57,87,362
3218,26540293,27,57,87,87
3219,26549061,0,0,9,140
3220,26687281,30,60,90,365
3221,2670173,2,11,25,289
3222,26627443,8,26,44,227
3223,26533551,18,37,67,342
3224,2660996,21,51,81,356
3225,26520002,0,0,0,254
3226,26527885,12,32,60,60
3227,26563602,30,60,90,365
3228,26565457,0,0,0,106
3229,26609688,29,59,89,357
3230,26558762,0,5,32,144
3231,2657689,0,0,0,0
3232,26628718,30,60,81,356
3233,26633051,30,60,90,90
3234,26682757,4,19,27,186
3235,26701226,25,38,62,242
3236,26556751,30,60,90,365
3237,2662127,0,0,0,0
3238,266879,30,60,90,365
3239,26553343,0,6,36,311
3240,26640206,29,59,89,355
3241,26532170,30,60,90,340
3242,26486034,0,0,0,0
3243,26669415,29,59,89,364
3244,26600150,11,22,22,73
3245,26763199,0,0,5,196
3246,26767718,17,38,61,293
3247,27023392,9,26,34,161
3248,26755714,0,0,0,0
3249,26789870,0,0,18,293
3250,26948900,0,0,5,236
3251,27003273,30,60,90,365
3252,27013325,3,7,7,7
3253,27194870,6,9,17,194
3254,2681468,0,0,0,188
3255,26842020,0,0,0,0
3256,26892349,30,54,84,84
3257,26779943,29,59,89,89
3258,26849639,24,54,76,132
3259,26926862,0,0,0,2
3260,26965807,0,0,0,0
3261,27009904,28,34,34,34
3262,27012681,3,13,15,196
3263,2711936,16,46,76,351
3264,26798122,0,2,13,43
3265,26805391,30,60,88,363
3266,2686100,30,60,90,365
3267,27031450,1,1,26,255
3268,2706978,0,0,0,1
3269,27084674,9,27,42,310
3270,26785847,8,38,68,94
3271,26843360,29,58,85,165
3272,26737445,0,0,0,0
3273,26712529,21,42,65,340
3274,26934151,11,28,58,149
3275,26942581,0,0,0,252
3276,27156355,30,60,90,180
3277,27156997,30,42,42,42
3278,2682827,30,60,90,365
3279,26832903,30,51,51,51
3280,26916127,19,38,68,68
3281,2700075,30,60,90,365
3282,27154192,23,53,83,218
3283,26900171,29,59,89,364
3284,27044783,5,25,48,323
3285,27045941,6,17,47,322
3286,26728997,0,0,0,0
3287,26770490,0,0,0,0
3288,26814340,18,48,78,353
3289,26899775,24,54,84,359
3290,26925918,30,60,90,90
3291,27011219,9,20,45,247
3292,27131603,18,42,72,336
3293,26832958,17,47,69,69
3294,26950787,1,1,1,142
3295,26739925,0,0,0,48
3296,27020282,13,28,48,317
3297,26829659,8,20,46,122
3298,26740256,1,4,16,51
3299,26815297,0,0,0,0
3300,26816279,3,12,29,304
3301,2688143,0,0,0,169
3302,27041573,0,0,0,1
3303,27082981,30,60,90,180
3304,26897800,23,48,72,113
3305,26916776,6,25,38,312
3306,26994348,4,4,4,4
3307,27183245,0,13,43,133
3308,27052571,19,45,75,165
3309,27099976,25,55,85,360
3310,27193598,5,5,9,143
3311,2681380,12,38,68,271
3312,26885396,14,37,64,64
3313,27048862,9,39,43,131
3314,27083634,28,58,88,363
3315,27193472,9,39,69,344
3316,26764641,16,46,70,159
3317,2683147,6,6,22,112
3318,26984962,0,0,0,0
3319,27009277,0,18,48,138
3320,2728293,0,0,0,0
3321,27270555,15,36,61,198
3322,27272282,15,43,62,318
3323,2729334,0,0,0,0
3324,27378937,0,29,59,59
3325,2738727,0,6,14,261
3326,27466787,15,37,55,327
3327,27366599,19,35,59,315
3328,27400392,0,0,0,0
3329,27489994,0,0,0,0
3330,27371387,0,0,0,0
3331,27489435,26,56,86,361
3332,27226157,28,58,88,363
3333,27499040,0,0,0,0
3334,27218347,30,60,90,180
3335,27436445,22,52,82,342
3336,2748064,0,0,10,237
3337,27265740,23,53,81,355
3338,27360647,0,24,54,131
3339,27366716,30,53,80,80
3340,27435788,0,0,0,161
3341,2744390,0,0,0,0
3342,27473087,0,0,0,0
3343,2748736,11,41,71,346
3344,27260453,23,53,83,173
3345,27350274,29,59,89,89
3346,27335708,0,0,2,2
3347,27347264,3,4,7,79
3348,27372346,3,3,5,5
3349,27383511,30,60,90,90
3350,27404002,29,59,89,179
3351,27429283,17,40,47,196
3352,27479560,10,12,39,114
3353,27226046,30,60,90,365
3354,27502140,0,0,0,96
3355,2724572,0,0,0,0
3356,27355273,29,59,89,89
3357,27423052,3,6,24,24
3358,27452326,30,60,90,365
3359,27457002,0,0,0,0
3360,27498126,0,0,0,0
3361,27254489,0,16,30,30
3362,27259809,9,39,69,153
3363,27499564,30,60,90,365
3364,27500940,18,35,51,63
3365,272706,0,0,0,0
3366,27298515,2,9,23,197
3367,27371134,29,59,89,89
3368,2741869,8,17,27,211
3369,27334415,9,17,24,198
3370,27540180,0,0,0,0
3371,27580166,10,34,59,60
3372,27555785,16,46,72,160
3373,27568548,4,7,14,244
3374,27602105,0,0,0,0
3375,27694500,15,32,49,139
3376,27784079,11,41,66,338
3377,27868597,0,0,9,284
3378,27934911,0,0,0,0
3379,27588840,13,38,68,68
3380,27720921,0,0,0,254
3381,27735420,2,18,43,210
3382,27864530,0,0,1,16
3383,27896304,28,58,88,363
3384,27581537,0,0,0,0
3385,27581612,24,54,84,359
3386,27592189,0,0,0,0
3387,2764689,17,38,46,321
3388,27617820,4,21,42,233
3389,27586912,30,55,85,360
3390,27621153,11,41,71,346
3391,27655549,29,59,89,364
3392,27789416,13,43,73,148
3393,27842018,0,0,0,0
3394,27842155,30,60,90,365
3395,27925739,18,48,78,344
3396,27982664,4,20,38,307
3397,27672638,29,59,89,364
3398,27716426,7,20,20,92
3399,27745034,29,59,89,364
3400,27935574,14,40,66,340
3401,27594466,1,6,27,35
3402,27675306,29,50,71,337
3403,27678298,0,0,26,301
3404,2769600,24,54,84,359
3405,27846336,29,59,89,364
3406,27810607,30,60,90,180
3407,27823238,22,43,43,178
3408,27968507,29,59,89,179
3409,27658304,30,57,81,356
3410,27678808,16,39,68,68
3411,277133,0,9,15,30
3412,27781404,0,5,35,215
3413,27932125,0,29,59,240
3414,27624168,0,0,0,0
3415,27590773,0,0,0,0
3416,27523761,8,30,60,335
3417,27506396,30,58,58,296
3418,27573376,4,34,60,60
3419,27835986,0,0,0,167
3420,27968745,23,47,77,282
3421,27631138,0,17,47,137
3422,27835298,0,6,11,142
3423,27899421,29,59,86,86
3424,2794928,0,0,0,0
3425,27590667,28,58,88,363
3426,27650961,28,58,88,88
3427,27667701,30,60,90,90
3428,2774934,26,52,81,353
3429,27768064,29,59,89,364
3430,27820099,30,60,90,365
3431,27942191,30,60,90,180
3432,27534603,0,0,0,0
3433,27630706,29,59,89,89
3434,27834501,12,23,49,273
3435,27593455,27,57,87,362
3436,27643974,14,36,59,323
3437,27716174,30,60,90,365
3438,27556447,1,3,25,104
3439,2758817,0,0,0,0
3440,27588189,0,0,0,0
3441,27569464,30,60,90,365
3442,27568440,12,42,72,162
3443,27590942,0,0,0,0
3444,27719896,4,28,58,58
3445,27873052,30,60,90,90
3446,27937897,0,5,35,270
3447,27794194,19,41,71,71
3448,2787408,30,60,90,365
3449,27877418,3,6,16,181
3450,279189,0,0,24,299
3451,27710141,29,59,89,364
3452,27908073,29,59,89,364
3453,2771028,30,60,90,365
3454,27791633,27,45,45,45
3455,27805512,18,33,57,321
3456,27814857,17,47,77,168
3457,27850396,7,13,43,254
3458,27857771,30,60,82,82
3459,27978908,16,46,72,281
3460,28042682,0,0,0,0
3461,27983911,0,0,0,66
3462,28045781,30,60,90,365
3463,27992809,30,60,90,365
3464,28055051,30,60,90,90
3465,27988478,6,14,32,231
3466,28074234,4,9,20,260
3467,28004169,4,31,57,332
3468,28061127,30,60,90,365
3469,28018993,0,4,12,218
3470,28002020,0,0,0,0
3471,28042455,30,60,90,365
3472,28044029,22,44,64,132
3473,28066479,28,58,88,88
3474,27983285,0,0,0,222
3475,27989463,3,7,19,67
3476,279986,6,31,45,45
3477,28037210,5,13,21,247
3478,28250649,29,59,89,364
3479,28148913,6,16,26,95
3480,28124247,0,17,47,245
3481,28283159,3,16,33,274
3482,28211805,30,60,90,365
3483,28214469,30,60,90,365
3484,28252566,0,0,28,28
3485,28093092,30,60,90,90
3486,28106504,27,57,87,362
3487,28307606,25,37,37,37
3488,28153529,13,39,65,108
3489,28214293,6,36,66,341
3490,28218289,0,0,0,0
3491,28284242,10,19,31,274
3492,28121603,6,12,28,152
3493,28117290,12,24,42,100
3494,28135397,1,18,36,162
3495,28221594,30,60,90,365
3496,28258693,28,58,88,363
3497,28286667,0,0,0,1
3498,28135558,12,42,72,347
3499,2828190,30,60,90,365
3500,2814931,0,0,0,0
3501,28197193,30,60,90,365
3502,28232832,17,47,76,351
3503,2820832,24,47,77,335
3504,28301490,26,55,85,360
3505,28164566,29,59,89,364
3506,28190215,0,0,0,0
3507,28231022,10,10,17,18
3508,28159180,29,59,89,364
3509,28251522,30,60,90,180
3510,28384929,30,60,90,365
3511,28341908,0,0,0,0
3512,28377485,30,60,90,365
3513,28384382,17,47,77,77
3514,28345512,0,0,0,0
3515,28372300,18,48,78,78
3516,28372626,20,46,69,159
3517,2843976,6,19,36,275
3518,2838442,18,46,76,77
3519,28358504,4,8,8,8
3520,28387985,8,15,35,112
3521,28398832,0,0,0,0
3522,28402495,0,0,0,0
3523,28429941,12,26,27,27
3524,28407128,3,9,26,75
3525,28345462,3,5,15,192
3526,28335993,14,43,73,348
3527,28350222,27,57,87,267
3528,28352168,28,58,88,88
3529,28359289,23,53,83,83
3530,28339807,0,0,3,3
3531,28378574,12,24,42,251
3532,28378655,20,41,71,208
3533,28373585,0,0,0,0
3534,28432923,17,36,58,140
3535,28438885,4,14,41,273
3536,28351330,0,0,0,0
3537,28368562,0,0,0,0
3538,28453855,30,60,90,90
3539,28481642,17,47,77,352
3540,28491189,5,12,42,309
3541,28469726,0,0,0,0
3542,2851471,5,16,16,16
3543,2853509,30,60,90,365
3544,28557881,30,60,90,365
3545,28475232,29,59,89,364
3546,28493488,0,0,0,0
3547,28515788,4,12,31,190
3548,28559171,15,45,75,75
3549,28442272,9,13,13,13
3550,28497422,0,0,0,1
3551,28493846,19,49,79,354
3552,28458941,30,60,90,365
3553,28508345,29,59,89,89
3554,28515003,30,60,90,365
3555,28538269,0,0,0,0
3556,28516771,7,25,51,51
3557,28463956,3,3,3,3
3558,28483681,30,60,86,175
3559,28466724,30,60,90,365
3560,28532203,6,6,6,6
3561,28545400,2,2,2,2
3562,28506996,30,60,90,365
3563,28541702,13,43,73,316
3564,28543237,5,22,44,273
3565,2856208,25,55,81,355
3566,28484211,10,28,58,148
3567,28559109,5,17,30,100
3568,28603610,28,58,88,363
3569,28632184,9,22,44,69
3570,28603723,15,37,67,342
3571,28683838,29,59,89,364
3572,28629163,0,0,0,0
3573,28691086,30,60,90,365
3574,2868441,28,58,88,362
3575,28962650,29,59,89,179
3576,28988793,29,59,89,364
3577,2903941,9,38,68,343
3578,29148942,16,22,44,96
3579,2927005,0,0,0,206
3580,29390089,18,48,74,334
3581,29420129,3,3,3,3
3582,29531933,27,57,87,362
3583,29586098,30,60,90,365
3584,29676608,20,50,80,355
3585,29697871,29,59,89,364
3586,29750964,23,53,83,243
3587,29761068,30,60,90,362
3588,297908,24,54,84,359
3589,28840227,5,13,24,185
3590,2889953,13,36,66,328
3591,29115387,29,59,89,347
3592,29225214,30,60,90,365
3593,29234484,30,60,90,365
3594,2931473,29,59,89,179
3595,29400145,3,5,10,169
3596,29490217,10,32,62,337
3597,2973916,0,0,0,0
3598,28660186,16,46,75,161
3599,28678823,7,16,24,262
3600,28825704,0,0,0,0
3601,28884716,0,0,0,0
3602,28956363,6,31,61,336
3603,29037867,0,0,0,0
3604,2905682,0,0,0,0
3605,29224880,29,59,89,364
3606,29274583,29,59,89,89
3607,29332500,30,60,90,365
3608,29338509,0,0,0,0
3609,29349463,0,0,0,32
3610,29447285,0,4,4,19
3611,29450571,0,0,0,211
3612,29466814,6,6,6,6
3613,29764623,6,36,66,156
3614,28629954,30,60,90,365
3615,28750603,10,14,38,308
3616,29799437,11,11,20,20
3617,28805946,7,25,55,55
3618,28848228,30,60,90,365
3619,28881873,20,40,59,102
3620,290608,30,60,90,365
3621,29089899,0,0,0,274
3622,29223250,30,60,84,359
3623,29279082,0,0,0,126
3624,29407312,13,20,28,187
3625,29508303,8,38,68,158
3626,29565128,30,60,90,365
3627,2967668,11,29,56,252
3628,28828913,29,59,89,364
3629,28904885,1,1,14,96
3630,28957367,23,23,23,23
3631,29048292,30,60,90,365
3632,29165158,26,56,84,198
3633,29277360,30,60,90,365
3634,29337293,23,53,83,83
3635,29354797,20,47,73,348
3636,29456015,29,59,89,160
3637,2946022,30,60,90,365
3638,29500826,27,57,87,357
3639,29729703,0,0,0,0
3640,2873436,30,60,90,365
3641,28772395,7,22,48,226
3642,2889440,25,55,85,360
3643,28911645,7,37,67,67
3644,29078967,30,60,90,365
3645,2936130,0,0,0,0
3646,293754,30,60,90,365
3647,29432887,15,45,75,350
3648,29561057,29,59,89,364
3649,29562736,29,59,89,89
3650,29672384,30,60,82,82
3651,29729379,30,60,90,365
3652,29739999,13,31,56,320
3653,29749143,27,57,87,362
3654,2976305,0,0,0,34
3655,28609655,19,27,27,27
3656,28795425,30,60,90,240
3657,28991032,29,59,89,364
3658,29138738,12,30,30,221
3659,29144682,15,45,52,52
3660,29161044,30,60,90,90
3661,29257522,0,0,0,0
3662,29294705,20,20,20,20
3663,29334720,30,60,90,90
3664,29378401,29,59,89,364
3665,29378853,10,27,37,270
3666,2947332,0,0,0,0
3667,2961935,7,19,32,279
3668,29673222,19,49,79,79
3669,29682080,19,41,71,346
3670,29682985,6,24,42,123
3671,28666887,29,59,89,364
3672,28586697,9,39,69,69
3673,28690892,13,37,64,339
3674,2881549,2,22,34,246
3675,28997335,30,60,90,90
3676,2900140,3,20,50,251
3677,29026923,23,49,70,322
3678,29121570,29,59,89,89
3679,29240750,0,0,0,0
3680,29390269,22,52,81,172
3681,29429544,0,6,36,126
3682,29455981,30,60,90,90
3683,29529478,30,60,90,365
3684,296910,27,47,77,352
3685,29704374,29,59,89,89
3686,2869724,30,60,90,365
3687,28829890,19,49,79,354
3688,28653236,0,0,0,188
3689,28768866,30,60,90,90
3690,28824060,28,58,80,120
3691,28955950,23,53,83,358
3692,29047108,0,0,0,0
3693,29084122,9,9,9,9
3694,29115877,29,59,89,179
3695,29222035,18,18,18,18
3696,29302836,28,58,88,332
3697,29574733,30,60,90,91
3698,29622247,7,7,7,7
3699,29672026,9,39,69,344
3700,29811532,29,51,63,181
3701,29821133,8,30,37,37
3702,28595226,7,13,36,277
3703,28762028,18,48,78,78
3704,28881505,0,0,0,47
3705,28925068,27,57,87,177
3706,29006342,29,43,58,306
3707,2901513,30,60,90,365
3708,2909689,0,0,0,0
3709,29251263,29,59,89,364
3710,29262781,0,0,0,0
3711,29452253,23,53,83,358
3712,29619304,30,60,90,180
3713,2964930,30,60,90,365
3714,29674795,6,34,64,154
3715,29750225,30,58,84,350
3716,28719096,30,60,90,112
3717,2875373,5,32,62,131
3718,28890052,0,0,0,225
3719,28926167,0,0,6,251
3720,289703,0,0,0,0
3721,28974068,29,59,89,179
3722,2897910,30,60,90,365
3723,29009853,11,35,65,331
3724,29032115,27,57,87,312
3725,29110619,30,60,90,365
3726,29341373,10,37,64,178
3727,29507756,21,37,55,279
3728,29508322,30,60,90,90
3729,29535104,30,60,90,365
3730,29704570,19,49,75,345
3731,29736685,0,0,0,0
3732,28833727,30,60,90,90
3733,28858840,13,38,68,343
3734,28889655,29,50,53,53
3735,29172490,10,18,29,251
3736,2924834,0,0,0,0
3737,29309473,9,28,43,314
3738,29413488,28,58,88,363
3739,29586056,30,60,90,365
3740,29664105,0,0,0,26
3741,29668405,0,0,8,8
3742,29770616,12,35,65,151
3743,28598597,8,11,20,29
3744,2868278,30,60,90,365
3745,28748403,0,8,38,39
3746,28904599,17,18,18,19
3747,29052866,19,19,19,186
3748,29108266,0,5,25,93
3749,29137639,0,0,0,199
3750,29283991,23,43,73,163
3751,2936192,4,11,17,226
3752,29518685,29,45,75,255
3753,28853948,29,59,89,364
3754,29249672,29,59,89,89
3755,29324861,30,60,90,180
3756,29404058,22,49,79,216
3757,29448000,15,30,56,56
3758,29552477,0,16,16,274
3759,29576644,27,57,87,178
3760,29593978,29,59,89,89
3761,29602186,0,0,8,8
3762,29612592,24,54,84,359
3763,29620364,27,57,87,362
3764,2968272,0,0,0,0
3765,2977668,0,0,0,41
3766,29791123,19,49,79,216
3767,2858298,30,60,90,365
3768,2858519,10,34,49,310
3769,28680187,0,0,0,0
3770,28714609,30,60,90,365
3771,287408,0,0,0,0
3772,28838517,19,49,74,345
3773,28859889,19,45,75,75
3774,28714475,30,51,51,51
3775,28782308,30,60,90,122
3776,28914960,15,45,75,350
3777,29104927,30,60,90,90
3778,28800381,0,6,36,126
3779,28835255,18,32,51,301
3780,29115543,14,33,55,298
3781,29147263,0,0,0,60
3782,28858231,0,0,0,0
3783,28993950,29,59,89,364
3784,2934080,30,60,90,365
3785,29474090,29,55,76,158
3786,29109214,9,39,69,344
3787,29128630,23,53,83,173
3788,2949309,0,0,0,0
3789,29503086,4,34,64,148
3790,29150428,12,31,45,313
3791,29358615,27,57,87,267
3792,29412913,9,39,69,115
3793,29456207,28,58,88,363
