,_id,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating
4155,31972844,,,,,,,
4156,32087839,,,,,,,
4157,32096193,,,,,,,
4158,32174629,9.0,9.0,9.0,10.0,10.0,10.0,100.0
4159,3220115,9.0,8.0,9.0,10.0,8.0,8.0,83.0
4160,32232797,,,,,,,
4161,32235219,,,,,,,
4162,32362812,10.0,7.0,10.0,9.0,10.0,7.0,70.0
4163,32528492,,,,,,,
4164,32546486,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4165,3261569,10.0,9.0,10.0,10.0,8.0,9.0,94.0
4166,32636126,,,,,,,
4167,32856730,,,,,,,
4168,3322110,10.0,9.0,10.0,10.0,10.0,9.0,93.0
4169,3581676,9.0,10.0,9.0,10.0,10.0,9.0,92.0
4170,31486435,,,,,,,
4171,31533365,,,,,,,
4172,31600196,,,,,,,
4173,31630832,6.0,4.0,6.0,6.0,10.0,6.0,60.0
4174,31696863,10.0,10.0,10.0,10.0,10.0,9.0,100.0
4175,3177173,10.0,10.0,10.0,10.0,9.0,9.0,93.0
4176,31914885,,,,,,,
4177,31951390,10.0,10.0,10.0,10.0,9.0,9.0,100.0
4178,32099175,,,,,,,
4179,32104281,9.0,9.0,8.0,9.0,10.0,9.0,87.0
4180,32208912,,,,,,,
4181,32242177,,,,,,,
4182,32287835,3.0,7.0,5.0,4.0,5.0,6.0,60.0
4183,32297024,10.0,10.0,10.0,10.0,9.0,9.0,100.0
4184,32327341,,,,,,,
4185,32418682,10.0,10.0,10.0,10.0,10.0,9.0,95.0
4186,32663214,,,,,,,
4187,3288363,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4188,32894465,,,,,,,
4189,32969,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4190,3301571,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4191,3485641,9.0,10.0,9.0,9.0,10.0,10.0,90.0
4192,3654407,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4193,3760592,10.0,8.0,9.0,9.0,9.0,9.0,86.0
4194,4000621,10.0,10.0,10.0,10.0,9.0,10.0,96.0
4195,31590340,,,,,,,
4196,31840261,10.0,10.0,10.0,10.0,10.0,9.0,91.0
4197,31864910,,,,,,,
4198,31974220,,,,,,,
4199,32023628,10.0,8.0,10.0,10.0,10.0,10.0,100.0
4200,32028943,,,,,,,
4201,32178403,10.0,10.0,10.0,10.0,9.0,8.0,90.0
4202,321803,,,,,,,
4203,32189927,,,,,,,
4204,3220673,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4205,32361436,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4206,32677257,,,,,,,
4207,32679705,,,,,,,
4208,3271418,,,,,,,
4209,32745518,,,,,,,
4210,32746163,,,,,,,
4211,32748063,,,,,,,
4212,32838638,,,,,,,
4213,333624,10.0,10.0,10.0,10.0,10.0,10.0,99.0
4214,3476105,10.0,9.0,10.0,10.0,9.0,9.0,93.0
4215,3494585,9.0,8.0,10.0,10.0,9.0,9.0,92.0
4216,3920340,,,,,,,
4217,31489144,,,,,,,
4218,31510270,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4219,31588317,,,,,,,
4220,3170717,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4221,31773624,,,,,,,
4222,32037744,,,,,,,
4223,32112187,,,,,,,
4224,32214610,,,,,,,
4225,32275673,,,,,,,
4226,32351823,,,,,,,
4227,32699393,,,,,,,
4228,32717275,,,,,,,
4229,32727861,,,,,,,
4230,32839070,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4231,32948708,,,,,,,
4232,3616643,,,,,,,
4233,3885090,9.0,9.0,10.0,10.0,10.0,9.0,89.0
4234,3920836,,,,,,,
4235,4031809,,,,,,,
4236,4037541,10.0,9.0,10.0,10.0,9.0,10.0,94.0
4237,4185995,,,,,,,
4238,4204302,8.0,6.0,8.0,8.0,9.0,8.0,70.0
4239,31538969,,,,,,,
4240,3155979,10.0,10.0,10.0,10.0,9.0,9.0,96.0
4241,31666595,10.0,10.0,10.0,10.0,10.0,9.0,95.0
4242,31687084,,,,,,,
4243,3173305,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4244,31845112,10.0,9.0,10.0,10.0,8.0,10.0,100.0
4245,31866944,10.0,9.0,9.0,9.0,10.0,9.0,93.0
4246,31879987,,,,,,,
4247,31886158,,,,,,,
4248,31925067,,,,,,,
4249,31930748,,,,,,,
4250,31941328,,,,,,,
4251,31995384,10.0,10.0,6.0,8.0,10.0,8.0,80.0
4252,32099571,10.0,9.0,10.0,10.0,9.0,9.0,90.0
4253,32159739,,,,,,,
4254,32166129,,,,,,,
4255,32237387,,,,,,,
4256,32338059,,,,,,,
4257,32503574,,,,,,,
4258,32546106,,,,,,,
4259,32546244,,,,,,,
4260,32645900,,,,,,,
4261,32734009,,,,,,,
4262,32805549,,,,,,,
4263,32835270,,,,,,,
4264,32843905,,,,,,,
4265,3288487,,,,,,,
4266,32934486,,,,,,,
4267,3376567,10.0,10.0,10.0,10.0,9.0,9.0,94.0
4268,3383677,10.0,8.0,9.0,10.0,10.0,9.0,95.0
4269,31506064,6.0,6.0,10.0,6.0,10.0,6.0,60.0
4270,4069429,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4271,3157408,,,,,,,
4272,31989710,,,,,,,
4273,32024517,8.0,8.0,10.0,10.0,10.0,8.0,100.0
4274,3208863,9.0,9.0,9.0,9.0,9.0,9.0,87.0
4275,32165831,,,,,,,
4276,32224265,,,,,,,
4277,32281660,,,,,,,
4278,32308714,,,,,,,
4279,32338168,,,,,,,
4280,32338915,,,,,,,
4281,32375230,,,,,,,
4282,3254016,,,,,,,
4283,32541101,,,,,,,
4284,32603163,,,,,,,
4285,3335550,6.0,8.0,8.0,10.0,4.0,8.0,80.0
4286,336569,10.0,10.0,10.0,9.0,9.0,9.0,91.0
4287,3464992,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4288,349618,9.0,9.0,10.0,10.0,10.0,9.0,97.0
4289,3503965,8.0,8.0,8.0,8.0,8.0,8.0,75.0
4290,3517568,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4291,3532235,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4292,4016121,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4293,4178954,10.0,9.0,10.0,10.0,10.0,9.0,91.0
4294,3404472,10.0,10.0,10.0,10.0,9.0,10.0,95.0
4295,342139,9.0,9.0,9.0,9.0,10.0,8.0,84.0
4296,3527622,9.0,9.0,10.0,10.0,10.0,9.0,91.0
4297,3567993,10.0,9.0,10.0,10.0,10.0,9.0,93.0
4298,3952093,10.0,8.0,10.0,10.0,10.0,10.0,90.0
4299,4044871,10.0,10.0,10.0,10.0,10.0,10.0,90.0
4300,4076976,10.0,10.0,10.0,10.0,10.0,9.0,97.0
4301,4138110,8.0,6.0,9.0,9.0,9.0,9.0,83.0
4302,4164487,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4303,404688,9.0,9.0,9.0,9.0,9.0,9.0,92.0
4304,4052514,10.0,10.0,10.0,10.0,9.0,10.0,98.0
4305,357958,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4306,3930842,,,,,,,
4307,3963635,9.0,8.0,10.0,9.0,9.0,9.0,91.0
4308,3975630,10.0,10.0,10.0,10.0,9.0,10.0,98.0
4309,4144356,9.0,9.0,10.0,10.0,10.0,9.0,95.0
4310,31492265,,,,,,,
4311,31504921,,,,,,,
4312,31613810,,,,,,,
4313,31598034,,,,,,,
4314,31632468,,,,,,,
4315,31693770,,,,,,,
4316,31772760,,,,,,,
4317,31905370,,,,,,,
4318,31913823,,,,,,,
4319,3201230,,,,,,,
4320,320446,8.0,8.0,9.0,9.0,9.0,8.0,86.0
4321,3210248,10.0,10.0,10.0,10.0,10.0,9.0,98.0
4322,32102597,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4323,32131343,,,,,,,
4324,32235324,,,,,,,
4325,32236818,,,,,,,
4326,32265418,,,,,,,
4327,3238474,9.0,8.0,9.0,9.0,8.0,8.0,72.0
4328,32548455,,,,,,,
4329,32928274,,,,,,,
4330,3355353,8.0,9.0,10.0,9.0,10.0,10.0,90.0
4331,34177,10.0,10.0,10.0,10.0,9.0,9.0,97.0
4332,3517150,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4333,3731634,10.0,8.0,10.0,10.0,10.0,7.0,90.0
4334,31708004,,,,,,,
4335,31764157,,,,,,,
4336,31808341,,,,,,,
4337,31827679,8.0,8.0,10.0,10.0,10.0,8.0,80.0
4338,31913927,,,,,,,
4339,31963125,,,,,,,
4340,32008291,,,,,,,
4341,32040085,,,,,,,
4342,32082784,,,,,,,
4343,32338783,,,,,,,
4344,32401490,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4345,32456345,,,,,,,
4346,32537967,2.0,2.0,8.0,8.0,8.0,2.0,20.0
4347,32679910,,,,,,,
4348,32896330,,,,,,,
4349,333190,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4350,3332055,10.0,10.0,10.0,10.0,9.0,10.0,93.0
4351,3476107,9.0,6.0,7.0,10.0,8.0,8.0,70.0
4352,4025482,8.0,10.0,10.0,10.0,8.0,10.0,100.0
4353,4150857,,,,,,,
4354,31507104,10.0,9.0,10.0,10.0,10.0,9.0,90.0
4355,31563921,,,,,,,
4356,31761679,,,,,,,
4357,318028,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4358,31951516,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4359,32181448,,,,,,,
4360,32280408,,,,,,,
4361,32309279,,,,,,,
4362,32355490,10.0,8.0,9.0,10.0,9.0,10.0,87.0
4363,32385079,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4364,32432419,,,,,,,
4365,32436791,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4366,32454803,,,,,,,
4367,32476385,,,,,,,
4368,32618302,,,,,,,
4369,32679285,,,,,,,
4370,32759894,,,,,,,
4371,32774643,,,,,,,
4372,32847674,,,,,,,
4373,3308303,10.0,10.0,10.0,10.0,9.0,9.0,96.0
4374,3432115,9.0,9.0,10.0,9.0,10.0,8.0,83.0
4375,3530395,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4376,3633808,,,,,,,
4377,3729694,9.0,9.0,9.0,9.0,9.0,9.0,88.0
4378,3735449,9.0,10.0,10.0,10.0,9.0,10.0,93.0
4379,3816200,10.0,9.0,9.0,10.0,8.0,9.0,90.0
4380,3855119,10.0,10.0,10.0,10.0,9.0,9.0,93.0
4381,31633508,,,,,,,
4382,31644399,10.0,10.0,10.0,10.0,8.0,10.0,100.0
4383,31984148,,,,,,,
4384,3200487,,,,,,,
4385,32025949,,,,,,,
4386,32195716,,,,,,,
4387,32340227,,,,,,,
4388,32699333,,,,,,,
4389,32707786,,,,,,,
4390,32823084,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4391,347803,9.0,9.0,9.0,10.0,10.0,9.0,88.0
4392,3544610,,,,,,,
4393,3969482,10.0,9.0,10.0,10.0,10.0,10.0,96.0
4394,4010246,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4395,4025329,9.0,9.0,10.0,10.0,9.0,9.0,91.0
4396,4183200,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4397,4001099,8.0,8.0,9.0,9.0,9.0,8.0,83.0
4398,4120182,9.0,8.0,10.0,8.0,9.0,9.0,85.0
4399,3936009,10.0,9.0,10.0,10.0,10.0,9.0,95.0
4400,394428,10.0,10.0,10.0,10.0,9.0,10.0,97.0
4401,3147146,10.0,10.0,10.0,10.0,10.0,9.0,98.0
4402,316355,9.0,8.0,9.0,8.0,9.0,8.0,82.0
4403,314982,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4404,31639194,,,,,,,
4405,31670584,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4406,31742674,,,,,,,
4407,31804891,8.0,4.0,10.0,10.0,10.0,6.0,80.0
4408,31806673,,,,,,,
4409,3190976,10.0,10.0,10.0,9.0,10.0,9.0,99.0
4410,3200122,10.0,10.0,10.0,10.0,9.0,10.0,97.0
4411,32074640,,,,,,,
4412,32092400,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4413,32092426,10.0,8.0,10.0,10.0,10.0,10.0,100.0
4414,32106134,,,,,,,
4415,3217583,,,,,,,
4416,32180516,,,,,,,
4417,32189176,,,,,,,
4418,3237716,,,,,,,
4419,32678048,,,,,,,
4420,32933572,,,,,,,
4421,3631518,10.0,10.0,10.0,10.0,10.0,9.0,92.0
4422,3632907,9.0,8.0,10.0,10.0,8.0,9.0,87.0
4423,3786402,,,,,,,
4424,3798786,6.0,6.0,5.0,6.0,9.0,7.0,60.0
4425,3876850,10.0,10.0,10.0,10.0,10.0,9.0,97.0
4426,4138543,10.0,10.0,10.0,10.0,10.0,10.0,99.0
4427,31644986,8.0,8.0,8.0,8.0,6.0,8.0,72.0
4428,31800265,,,,,,,
4429,31810829,10.0,10.0,10.0,10.0,8.0,10.0,80.0
4430,31850676,,,,,,,
4431,31960105,,,,,,,
4432,31981770,,,,,,,
4433,32014374,,,,,,,
4434,32110024,,,,,,,
4435,32137606,,,,,,,
4436,32180649,,,,,,,
4437,32339084,,,,,,,
4438,32445856,,,,,,,
4439,32459348,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4440,32481559,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4441,32678211,,,,,,,
4442,32715595,10.0,10.0,10.0,10.0,10.0,8.0,100.0
4443,32745053,,,,,,,
4444,32761256,,,,,,,
4445,3293479,,,,,,,
4446,3448897,10.0,9.0,10.0,10.0,10.0,9.0,94.0
4447,4021526,10.0,9.0,10.0,10.0,10.0,10.0,96.0
4448,4057320,10.0,10.0,10.0,10.0,9.0,10.0,94.0
4449,4088691,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4450,4181852,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4451,4194010,10.0,10.0,10.0,10.0,9.0,10.0,97.0
4452,31509992,,,,,,,
4453,31778909,,,,,,,
4454,31794372,,,,,,,
4455,31804969,,,,,,,
4456,31860292,,,,,,,
4457,31869859,,,,,,,
4458,31901908,,,,,,,
4459,32054255,,,,,,,
4460,32338886,,,,,,,
4461,32388469,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4462,32447033,,,,,,,
4463,32649235,,,,,,,
4464,3270926,9.0,9.0,10.0,10.0,10.0,9.0,97.0
4465,32806919,,,,,,,
4466,32829395,,,,,,,
4467,32877018,,,,,,,
4468,32932316,,,,,,,
4469,3446689,10.0,9.0,10.0,10.0,10.0,10.0,92.0
4470,359969,10.0,9.0,10.0,10.0,10.0,9.0,92.0
4471,3602073,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4472,3812222,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4473,4079030,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4474,4116934,,,,,,,
4475,4158278,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4476,4211510,8.0,8.0,10.0,9.0,9.0,8.0,81.0
4477,31505380,,,,,,,
4478,31465474,,,,,,,
4479,31490186,,,,,,,
4480,31517531,,,,,,,
4481,31867873,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4482,31922085,,,,,,,
4483,31970788,,,,,,,
4484,32008854,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4485,32030782,,,,,,,
4486,32103922,,,,,,,
4487,32209739,,,,,,,
4488,32254820,,,,,,,
4489,32320880,,,,,,,
4490,323213,9.0,9.0,9.0,10.0,10.0,10.0,96.0
4491,32338760,,,,,,,
4492,32343800,,,,,,,
4493,32369195,2.0,2.0,2.0,4.0,4.0,2.0,20.0
4494,32462982,,,,,,,
4495,32481979,,,,,,,
4496,32503549,,,,,,,
4497,32663016,,,,,,,
4498,32702406,,,,,,,
4499,32752615,,,,,,,
4500,32838748,,,,,,,
4501,3463465,9.0,7.0,9.0,9.0,8.0,9.0,83.0
4502,3580577,10.0,10.0,10.0,10.0,10.0,9.0,96.0
4503,3800450,9.0,9.0,10.0,9.0,10.0,9.0,93.0
4504,3815305,8.0,8.0,9.0,9.0,9.0,9.0,85.0
4505,31548152,8.0,8.0,10.0,10.0,10.0,9.0,90.0
4506,31775003,,,,,,,
4507,31776214,,,,,,,
4508,31890994,,,,,,,
4509,31900517,,,,,,,
4510,31921047,,,,,,,
4511,31921848,,,,,,,
4512,32104830,10.0,6.0,10.0,10.0,10.0,6.0,80.0
4513,32228569,,,,,,,
4514,32268377,,,,,,,
4515,32275681,,,,,,,
4516,32312883,10.0,10.0,10.0,10.0,10.0,9.0,100.0
4517,32338747,,,,,,,
4518,32341628,2.0,2.0,2.0,2.0,2.0,2.0,20.0
4519,32433031,,,,,,,
4520,32510052,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4521,32798068,,,,,,,
4522,3374964,10.0,9.0,10.0,10.0,10.0,9.0,91.0
4523,342027,7.0,7.0,8.0,9.0,9.0,7.0,69.0
4524,3427741,10.0,9.0,10.0,10.0,10.0,8.0,93.0
4525,3535812,9.0,9.0,10.0,10.0,10.0,9.0,93.0
4526,31461289,9.0,6.0,10.0,10.0,10.0,8.0,80.0
4527,31582808,10.0,9.0,10.0,10.0,10.0,10.0,100.0
4528,31589026,,,,,,,
4529,3165920,,,,,,,
4530,3167712,,,,,,,
4531,31728040,,,,,,,
4532,31819664,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4533,31876931,,,,,,,
4534,31925521,,,,,,,
4535,31947832,,,,,,,
4536,31951146,9.0,9.0,10.0,10.0,8.0,9.0,96.0
4537,31984651,,,,,,,
4538,32100680,,,,,,,
4539,32101468,,,,,,,
4540,32160778,8.0,10.0,8.0,8.0,10.0,8.0,100.0
4541,32304461,,,,,,,
4542,32307429,,,,,,,
4543,32332063,8.0,8.0,10.0,10.0,8.0,10.0,100.0
4544,3237666,9.0,9.0,10.0,10.0,10.0,9.0,94.0
4545,32958737,,,,,,,
4546,332150,9.0,9.0,10.0,10.0,9.0,10.0,95.0
4547,3382961,10.0,10.0,10.0,10.0,10.0,9.0,100.0
4548,3410502,8.0,8.0,10.0,10.0,10.0,10.0,100.0
4549,35379,10.0,9.0,10.0,10.0,9.0,9.0,94.0
4550,3640004,9.0,9.0,9.0,9.0,9.0,9.0,87.0
4551,3675957,10.0,10.0,10.0,10.0,9.0,9.0,98.0
4552,369336,9.0,10.0,10.0,9.0,10.0,9.0,94.0
4553,3930878,8.0,6.0,9.0,10.0,9.0,7.0,71.0
4554,3953585,10.0,9.0,10.0,10.0,9.0,10.0,98.0
4555,3996080,9.0,9.0,10.0,10.0,10.0,9.0,100.0
4556,3458439,9.0,9.0,10.0,9.0,10.0,9.0,91.0
4557,3506859,10.0,9.0,10.0,9.0,9.0,9.0,93.0
4558,3544397,8.0,8.0,8.0,8.0,8.0,8.0,80.0
4559,3618467,9.0,8.0,9.0,9.0,9.0,9.0,88.0
4560,3891064,9.0,9.0,10.0,10.0,10.0,9.0,92.0
4561,3905849,10.0,10.0,10.0,10.0,10.0,9.0,95.0
4562,3971325,10.0,9.0,10.0,10.0,10.0,9.0,93.0
4563,4049958,9.0,10.0,10.0,9.0,8.0,9.0,91.0
4564,4074453,10.0,10.0,10.0,10.0,10.0,10.0,80.0
4565,4091190,10.0,10.0,9.0,10.0,9.0,10.0,98.0
4566,3961051,10.0,10.0,10.0,10.0,9.0,9.0,92.0
4567,4081276,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4568,4083049,9.0,9.0,10.0,10.0,8.0,9.0,90.0
4569,4150719,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4570,4178152,9.0,9.0,10.0,10.0,9.0,9.0,87.0
4571,4270866,9.0,9.0,10.0,9.0,10.0,9.0,91.0
4572,4294289,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4573,4241486,10.0,9.0,10.0,10.0,10.0,9.0,95.0
4574,424137,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4575,4318532,8.0,6.0,9.0,9.0,8.0,7.0,73.0
4576,4374881,,,,,,,
4577,4318601,9.0,9.0,10.0,9.0,10.0,9.0,88.0
4578,4373803,,,,,,,
4579,4348703,10.0,10.0,10.0,10.0,9.0,9.0,100.0
4580,4272447,10.0,10.0,8.0,6.0,8.0,8.0,60.0
4581,4297256,9.0,8.0,9.0,9.0,10.0,9.0,85.0
4582,4354262,10.0,9.0,10.0,10.0,9.0,9.0,92.0
4583,4379799,10.0,10.0,10.0,10.0,9.0,9.0,97.0
4584,4241384,10.0,10.0,10.0,9.0,8.0,9.0,95.0
4585,4334446,10.0,10.0,10.0,10.0,10.0,10.0,99.0
4586,4354142,10.0,9.0,10.0,10.0,10.0,10.0,95.0
4587,4365756,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4588,4304899,9.0,10.0,10.0,10.0,9.0,9.0,100.0
4589,4372254,9.0,9.0,8.0,9.0,9.0,9.0,85.0
4590,423275,9.0,10.0,10.0,10.0,10.0,9.0,95.0
4591,4217268,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4592,4447107,9.0,10.0,10.0,10.0,10.0,9.0,95.0
4593,4430808,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4594,4505019,10.0,10.0,10.0,10.0,9.0,10.0,98.0
4595,4449066,10.0,9.0,10.0,10.0,10.0,9.0,95.0
4596,4441805,,,,,,,
4597,4458669,,,,,,,
4598,4454553,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4599,4404740,10.0,9.0,10.0,10.0,10.0,9.0,92.0
4600,4413137,8.0,10.0,10.0,10.0,10.0,9.0,90.0
4601,4466635,9.0,9.0,9.0,9.0,9.0,9.0,89.0
4602,4471162,9.0,9.0,10.0,10.0,10.0,9.0,92.0
4603,4499095,10.0,9.0,10.0,10.0,10.0,10.0,96.0
4604,4515942,,,,,,,
4605,4523435,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4606,4505004,10.0,10.0,10.0,10.0,9.0,10.0,96.0
4607,4514503,,,,,,,
4608,4382487,10.0,9.0,10.0,10.0,10.0,9.0,92.0
4609,440924,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4610,4412422,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4611,4448723,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4612,4450120,10.0,9.0,10.0,9.0,10.0,10.0,94.0
4613,4451485,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4614,4502957,9.0,8.0,10.0,9.0,10.0,9.0,93.0
4615,438923,9.0,10.0,10.0,10.0,10.0,9.0,95.0
4616,4467174,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4617,4565981,,,,,,,
4618,4621926,9.0,10.0,10.0,10.0,10.0,9.0,96.0
4619,4532565,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4620,4555069,10.0,9.0,10.0,10.0,10.0,10.0,96.0
4621,4603224,,,,,,,
4622,4642565,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4623,46626,9.0,8.0,10.0,10.0,9.0,9.0,89.0
4624,457829,8.0,8.0,9.0,9.0,10.0,8.0,84.0
4625,466277,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4626,4563401,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4627,4589874,9.0,9.0,10.0,10.0,10.0,9.0,95.0
4628,4620058,,,,,,,
4629,4657865,9.0,9.0,10.0,9.0,9.0,9.0,88.0
4630,4692378,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4631,4725257,9.0,10.0,10.0,10.0,10.0,9.0,93.0
4632,4652482,,,,,,,
4633,4659046,10.0,10.0,10.0,10.0,10.0,9.0,97.0
4634,4556650,10.0,10.0,10.0,10.0,10.0,10.0,94.0
4635,4709568,10.0,10.0,10.0,10.0,10.0,9.0,98.0
4636,4737477,,,,,,,
4637,4593396,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4638,4621190,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4639,4740503,9.0,9.0,10.0,9.0,9.0,9.0,89.0
4640,476983,10.0,10.0,10.0,9.0,9.0,9.0,92.0
4641,469638,10.0,9.0,10.0,10.0,10.0,10.0,95.0
4642,4773338,9.0,9.0,9.0,9.0,10.0,8.0,89.0
4643,4758009,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4644,4755673,9.0,9.0,10.0,10.0,10.0,9.0,93.0
4645,4734514,,,,,,,
4646,4580916,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4647,4742607,10.0,10.0,10.0,9.0,9.0,10.0,100.0
4648,4743645,10.0,10.0,10.0,10.0,9.0,10.0,96.0
4649,4761793,10.0,9.0,10.0,10.0,10.0,9.0,93.0
4650,462902,,,,,,,
4651,4686678,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4652,4667913,,,,,,,
4653,4532525,10.0,9.0,10.0,10.0,10.0,10.0,95.0
4654,454593,,,,,,,
4655,4774436,10.0,10.0,10.0,10.0,10.0,10.0,97.0
4656,4586762,10.0,9.0,10.0,10.0,10.0,9.0,92.0
4657,4766440,,,,,,,
4658,4573398,9.0,9.0,10.0,9.0,10.0,9.0,88.0
4659,4699061,,,,,,,
4660,4591790,10.0,9.0,10.0,10.0,10.0,7.0,93.0
4661,4609521,9.0,7.0,10.0,10.0,10.0,8.0,80.0
4662,4619231,,,,,,,
4663,4688573,10.0,10.0,10.0,10.0,9.0,9.0,96.0
4664,4774629,,,,,,,
4665,4778849,9.0,9.0,10.0,9.0,10.0,9.0,87.0
4666,4774924,10.0,10.0,10.0,10.0,10.0,9.0,97.0
4667,4790136,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4668,4790969,10.0,10.0,10.0,10.0,9.0,10.0,95.0
4669,4776811,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4670,4778098,8.0,9.0,9.0,9.0,8.0,9.0,83.0
4671,4797773,10.0,10.0,10.0,10.0,10.0,9.0,96.0
4672,478053,9.0,9.0,10.0,9.0,9.0,9.0,95.0
4673,4776488,,,,,,,
4674,4792875,,,,,,,
4675,4798216,9.0,9.0,9.0,10.0,10.0,9.0,93.0
4676,4962247,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4677,4798749,9.0,9.0,10.0,10.0,9.0,10.0,90.0
4678,4800611,,,,,,,
4679,4823910,,,,,,,
4680,4872526,10.0,10.0,10.0,10.0,10.0,9.0,96.0
4681,5170796,10.0,9.0,10.0,10.0,9.0,9.0,96.0
4682,486337,6.0,10.0,10.0,10.0,8.0,8.0,80.0
4683,517626,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4684,48305,9.0,9.0,9.0,9.0,10.0,8.0,88.0
4685,4974771,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4686,4901235,9.0,9.0,9.0,10.0,10.0,9.0,90.0
4687,4840858,10.0,8.0,10.0,10.0,9.0,10.0,90.0
4688,5029573,,,,,,,
4689,505456,10.0,10.0,10.0,10.0,10.0,9.0,93.0
4690,5112669,,,,,,,
4691,5172371,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4692,501382,9.0,10.0,10.0,9.0,9.0,9.0,94.0
4693,5020358,8.0,8.0,9.0,10.0,9.0,8.0,81.0
4694,5071941,9.0,8.0,10.0,9.0,10.0,9.0,90.0
4695,5084164,,,,,,,
4696,4919014,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4697,4987188,10.0,10.0,10.0,10.0,10.0,9.0,98.0
4698,5093778,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4699,4802877,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4700,4856244,10.0,9.0,10.0,10.0,10.0,8.0,87.0
4701,4915245,10.0,10.0,10.0,10.0,10.0,10.0,99.0
